12,75,154,33.993,142.045,55.753,55,313,1341,150.719,593.687,486.639
4,21,47,40.908,166.44,52.476,13,83,537,137.251,651.257,594.696
15,85,202,33.011,138.202,55.403,58,364,2028,128.073,590.871,555.114
25,152,286,51.559,199.067,66.044,77,569,2907,155.803,743.319,672.268
37,173,430,44.943,157.628,67.16,110,687,3756,133.482,626.153,586.951
20,102,219,48.572,175.71,64.904,54,389,2128,131.65,666.929,630.867
9,45,99,37.544,135.374,55.592,31,178,764,123.885,529.283,428.032
22,95,210,46.176,148.171,55.016,72,389,2043,151.595,604.984,534.991
5,25,45,66.455,229.349,71.696,14,73,387,191.534,659.24,611.882
7,39,67,46.005,180.012,60.167,19,136,603,136.617,633.659,545.509
11,47,123,53.828,181.316,73.404,31,150,992,144.679,584.455,590.514
5,26,53,52.443,187.295,59.684,18,104,597,176.409,740.946,675.188
27,127,310,39.21,145.157,54.479,106,565,3370,152.7,646.041,592.669
9,37,79,54.549,162.337,63.713,23,129,596,144.924,562.468,478.671
75,371,758,49.692,165.97,59.926,253,1490,7371,167.483,665.952,582.758
26,136,317,36.244,138.005,53.428,89,584,3072,122.592,592.034,517.597
2,18,25,45.539,197.554,61.808,8,65,249,165.768,702.807,626.427
43,205,457,46.436,169.194,61.45,127,794,4131,137.778,653.975,555.054
14,68,147,47.6,163.227,64.768,43,255,1109,147.198,608.151,488.214
15,66,175,51.3,165.237,69.31,50,269,1642,173.055,671.368,650.317
40,226,459,41.563,165.809,55.505,152,902,4798,157.845,662.771,580.06
4,23,51,45.936,180.93,74.789,13,91,442,160.018,701.253,645.904
14,70,218,38.834,145.044,74.866,43,266,1415,122.105,552.055,485.719
4,19,38,64.395,202.611,74.443,10,65,308,155.241,699.16,609.03
18,90,225,36.975,140.026,55.051,55,332,1719,112.832,513.709,421.354
97,415,849,45.767,147.425,57.6,284,1666,7724,133.537,592.309,523.8
10,44,70,40.029,115.325,45.753,19,123,429,75.767,324.497,280.761
2,14,26,48.488,198.5,62.537,8,53,271,174.392,726.73,645.856
30,163,330,50.151,188.26,66.259,81,558,2710,135.061,644.746,544.598
22,107,226,42.856,151.606,52.178,70,435,2650,136.077,616.028,612.832
6,26,62,42.456,141.62,50.238,19,99,503,144.584,539.392,409.422
20,107,228,45.325,168.068,62.708,74,447,2503,167.77,704.535,687.457
2,11,21,58.568,179.367,62.602,7,37,192,166.959,593.332,561.255
14,64,128,35.191,120.055,42.083,43,274,1375,111.804,511.119,450.579
3,13,30,44.337,162.691,70.16,9,47,241,144.376,609.214,567.032
25,116,271,45.853,165.755,67.529,69,392,2128,128.113,559.211,530.022
9,37,80,37.348,116.3,43.224,29,160,777,123.953,505.475,419.623
172,705,1432,53.704,161.07,61.416,447,2557,12372,139.768,583.841,530.477
18,105,225,45.294,191.736,70.09,60,390,2063,152.151,710.213,642.311
13,61,147,43.84,168.844,62.548,55,258,1517,188.011,707.796,645.263
3,14,28,38.039,139.631,48.824,10,66,330,140.366,665.509,566.45
1,17,41,36.024,173.919,101.44,5,75,255,156.435,760.597,638.551
55,257,616,39.802,132.776,48.508,174,1117,6873,125.885,577.401,540.8
31,134,266,38.157,125.532,44.276,95,575,2978,115.505,539.075,496.588
5,23,55,47.378,174.257,62.365,15,81,447,149.193,606.023,509.294
6,27,57,42.285,158.897,59.645,16,86,525,117.876,495.791,548.683
41,229,465,38.49,164.406,56.895,141,904,4756,131.54,648.266,582.393
19,111,233,35.911,152.636,57.056,60,441,2215,111.321,607.542,542.647
10,64,130,40.192,186.223,66.829,36,231,1093,150.953,670.742,562.271
10,51,101,41.161,158.279,57.497,30,202,957,125.069,631.29,543.358
12,51,111,35.037,112.75,39.791,42,236,1190,123.831,517.807,426.706
12,72,146,32.528,136.29,51.905,52,311,1392,141.586,592.001,495.35
3,19,43,35.337,144.615,46.991,12,80,538,122.354,620.942,589.033
15,76,156,32.307,122.933,41.771,60,400,2210,128.973,643.243,590.466
24,146,310,48.84,191.12,71.755,78,545,2900,157.172,713.721,671.269
33,161,388,39.831,148.143,60.993,106,685,3646,128.118,629.111,572.839
18,99,219,42.122,172.934,64.143,57,380,2147,133.285,666.012,627.847
9,40,81,34.949,119.654,44.248,29,168,762,115.878,504.339,418.923
20,90,170,41.381,137.329,44.49,69,396,1982,143.425,605.04,518.377
4,21,45,53.021,195.304,68.901,13,74,416,168.826,694.795,639.074
5,32,57,35.395,157.958,50.11,18,131,633,123.288,640.379,553.976
11,50,138,51.748,177.252,79.661,31,165,985,141.153,588.544,568.467
5,22,47,45.98,161.518,53.109,18,101,577,167.219,736.397,653.187
33,126,323,46.126,144.938,55.909,124,556,3499,172.367,641.408,604.745
7,37,75,42.561,166.36,57.834,21,123,577,123.959,548.323,446.238
62,318,716,41.565,141.94,56.567,250,1466,7302,166.807,655.208,577.176
29,125,266,38.988,124.245,43.534,96,619,3026,127.275,614.699,495.975
2,18,29,36.699,205.995,69.43,7,64,260,133.707,722.075,615.071
36,188,461,38.691,153.472,62.035,125,770,4135,133.315,627.559,555.993
11,61,152,34.92,144.955,64.918,38,241,1084,124.491,573.369,463.798
12,69,179,40.071,168.524,70.416,41,263,1654,140.889,643.781,650.135
40,213,508,40.648,151.582,60.777,134,909,4835,137.418,648.245,578.445
3,25,54,42.05,190.4,79.676,12,94,453,149.332,712.747,664.171
14,66,159,38.361,128.675,53.455,42,290,1532,116.291,568.826,516.437
3,16,39,53.174,173.075,76.417,10,62,294,162.25,688.7,576.703
18,92,212,35.52,136.501,51.608,54,356,1777,106.794,526.525,432.263
85,417,815,37.976,145.256,53.689,268,1681,8078,119.54,585.42,531.865
10,39,52,36.983,106.842,33.838,21,111,433,79.922,307.321,282.626
2,13,24,43.899,180.115,56.662,8,54,266,180.472,741.478,633.154
26,139,279,42.514,158.651,54.462,80,578,2907,129.525,661.071,568.078
24,122,259,44.484,167.694,59.298,72,465,2660,135.142,637.68,608.117
5,27,54,36.06,145.2,42.976,19,103,499,142.376,543.936,398.818
17,92,229,37.208,149.482,62.202,61,424,2491,133.948,686.418,677.281
2,11,22,40.973,170.561,60.506,6,37,191,147.735,592.841,532.419
13,62,125,32.715,114.617,40.509,44,283,1400,113.569,526.524,455.585
2,13,33,38.07,160.942,76.94,8,48,256,133.937,594.723,592.789
20,101,249,38.128,142.05,61.033,70,405,2232,130.667,570.529,547.481
7,38,82,31.712,119.244,44.123,29,161,786,122.475,507.112,421.398
133,685,1401,42.105,154.648,59.2,413,2557,12529,130.775,577.558,529.578
15,100,225,38.081,180.04,68.842,53,379,2067,134.001,680.78,632.196
11,60,160,39.093,162.144,67.885,51,255,1561,176.348,688.584,660.55
2,16,34,33.217,159.69,58.193,10,65,326,138.716,637.305,551.397
1,17,45,31.812,176.412,109.703,5,73,268,147.899,751.25,650.756
42,258,655,30.753,131.767,50.743,172,1164,7100,124.469,594.085,549.654
25,127,270,29.783,116.63,44.369,90,572,3068,108.669,527.262,505.041
4,24,53,43.7,177.264,59.592,12,79,480,124.398,571.228,541.175
5,25,56,35.739,144.97,57.509,16,83,529,113.132,477.634,545.624
37,214,516,35.035,153.247,62.756,139,893,4877,131.39,640.817,593.661
19,113,236,35.822,155.038,57.37,61,451,2240,112.758,618.214,545.268
8,56,123,34.127,162.76,62.715,35,232,1169,145.892,671.099,597.408
8,42,93,35.806,131.536,52.622,28,193,962,116.912,601.369,542.482
11,55,126,33.091,118.951,45.071,37,258,1308,108.785,560.747,466.662
12,73,162,31.811,139.993,56.921,49,310,1493,133.268,590.678,525.687
3,20,50,33.204,153.098,54.436,12,81,525,124.431,628.248,571.782
15,84,198,32.002,133.361,52.333,67,415,2356,146.656,660.849,621.615
20,125,300,40.584,162.882,68.631,77,533,2969,155.889,692.767,679.585
31,153,398,37.845,139.662,62.283,109,684,3670,133.547,623.001,574.166
16,94,218,37.852,165.174,63.119,56,367,2185,131.036,642.369,631.91
8,38,80,31.438,114.025,43.541,32,182,780,130.056,540.978,426.202
17,89,202,35.962,135.288,52.438,61,396,2075,128.307,605.708,539.419
4,20,45,48.862,184.631,69.05,11,74,419,154.857,690.612,637.901
6,33,69,38.852,159.078,60.195,17,131,661,114.52,635.498,573.33
9,47,141,40.466,165.558,80.17,30,168,996,136.058,594.695,566.595
4,24,49,40.906,169.78,55.022,15,102,594,143.863,736.177,668.155
28,139,331,39.519,158.244,56.785,124,556,3499,174.72,634.005,600.476
8,35,82,45.102,152.873,62.532,21,126,649,126.877,556.993,498.204
53,292,735,36.089,130.3,57.62,244,1461,7438,165.572,651.676,582.908
24,118,245,31.914,115.46,39.676,95,619,3071,124.789,603.999,497.205
2,18,30,37.233,197.047,69.129,6,65,266,127.788,710.172,618.183
31,175,453,32.92,142.287,60.727,127,777,4143,136.167,631.127,554.779
11,63,178,35.084,149.738,75.309,32,238,1156,106.771,562.341,490.071
10,66,171,34.791,159.957,66.39,36,254,1646,125.001,619.868,638.882
38,201,468,39.322,143.038,55.713,130,904,4944,134.496,642.825,588.176
3,25,51,38.733,192.164,75.066,12,97,457,157.417,734.588,668.024
13,68,154,35.926,132.633,51.395,44,311,1596,121.751,605.351,530.894
3,16,40,43.136,176.876,76.577,9,62,314,141.293,678.202,607.92
17,84,209,32.816,122.237,50.363,51,340,1699,101.693,497.397,409.303
80,414,852,35.108,141.769,54.992,270,1652,8040,119.092,565.653,519.248
7,39,59,27.04,106.257,37.693,20,121,509,75.034,334.248,325.211
2,12,22,41.699,170.145,52.388,8,52,257,172.473,711.522,608.946
19,123,260,30.946,139.457,50.155,75,562,3052,121.479,635.013,588.362
22,122,296,40.988,166.371,66.789,68,461,2647,129.225,626.055,596.533
5,28,58,35.407,147.162,46.636,18,106,467,134.529,559.86,372.734
16,91,234,34.873,147.159,63.122,67,426,2418,148.316,690.561,652.279
2,11,23,43.706,174.552,64.291,6,39,205,141.133,620.382,563.214
13,65,170,34.81,120.707,54.973,43,273,1435,112.061,508.91,463.78
2,11,29,26.819,132.743,65.755,6,47,253,104.716,564.36,582.109
19,97,272,34.657,134.579,65.686,70,416,2277,129.013,576.562,549.72
7,38,91,27.498,120.025,48.315,26,176,805,109.981,551.033,429.584
95,653,1559,30.527,146.444,64.924,362,2567,12683,116.041,575.645,528.317
14,92,219,34.053,162.923,65.662,53,387,2183,130.968,685.219,655.201
8,54,152,29.034,144.25,63.805,41,250,1555,141.787,665.436,654.582
2,16,36,30.112,155.689,60.708,8,63,353,117.35,619.947,587.76
1,17,48,25.481,181.231,112.72,4,70,284,119.397,734.639,668.362
38,236,734,27.777,119.558,55.911,177,1151,7211,127.869,583.648,549.081
19,121,305,23.393,110.41,49.554,94,582,3135,112.526,528.62,509.231
3,22,60,35.164,158.554,67.116,11,80,477,112.237,574.078,532.305
5,23,59,35.866,131.548,59.548,16,86,523,112.682,495.345,532.24
27,190,472,25.646,136.116,57.159,129,891,4915,123.742,639.012,595.224
19,107,252,34.717,145.067,61.041,65,461,2268,120.341,627.278,548.421
8,48,103,31.191,138.207,52.436,30,236,1204,124.172,675.956,611.803
8,44,114,32.785,134.533,64.087,27,191,1035,115.474,589.92,581.471
10,60,144,30.835,129.642,50.991,34,261,1312,100.43,562.503,465.91
11,60,155,31.172,115.719,54.16,48,292,1485,130.25,559.822,517.474
3,19,50,32.386,150.001,54.684,12,83,532,123.592,641.099,576.761
13,83,224,27.678,131.07,58.474,61,409,2405,133.576,648.512,626.745
16,115,272,32.773,148.762,61.563,71,545,3066,144.917,703.182,693.528
25,150,396,30.725,135.333,61.655,104,703,3739,128.883,634.553,582.44
13,79,204,31.388,137.912,58.309,51,370,2222,119.046,646.898,635.876
7,38,96,27.905,113.131,52.164,29,192,816,116.671,568.804,443.289
17,90,227,35.464,136.702,58.677,59,398,2127,123.956,607.31,549.773
4,20,47,48.061,180.043,70.514,10,73,423,132.356,671.018,637.903
6,34,79,38.713,164.948,67.88,17,131,707,113.233,633.362,608.083
7,40,129,31.144,140.728,72.21,28,168,1058,127.593,589.455,591.534
5,27,55,46.174,191.676,61.654,15,103,623,147.581,732.202,696.263
20,126,347,28.458,142.262,59.201,96,523,3520,136.406,590.729,599.817
7,32,87,39.155,139.777,66.641,20,129,709,119.072,564.251,542.014
47,289,754,32.268,129.021,58.554,209,1427,7704,143.545,636.291,598.324
23,129,319,29.701,124.2,51.002,89,597,3245,116.333,572.91,518.807
2,17,30,45.672,175.73,68.676,6,68,272,117.181,707.587,617.892
28,168,426,29.761,135.934,56.789,111,777,4312,119.528,628.565,575.162
10,57,159,31.492,134.477,66.594,31,242,1210,100.024,566.743,507.893
10,60,165,33.587,144.99,63.34,37,255,1624,127.065,619.596,623.19
32,205,462,33.907,146.917,54.722,125,900,5054,130.857,644.153,598.146
2,24,50,31.902,178.553,72.692,11,92,430,142.68,693.75,624.819
11,62,163,30.091,118.669,53.456,42,314,1591,116.86,604.135,522.201
2,16,36,36.067,169.422,69.287,7,59,320,105.171,643.621,610.704
16,81,204,31.027,116.242,48.697,50,333,1697,98.931,479.984,405.158
71,389,945,30.839,131.183,59.875,263,1652,7912,114.617,557.431,501.435
7,42,71,26.683,114.481,44.346,22,127,552,78.162,344.648,346.517
2,12,23,43.923,159.711,55.106,7,51,261,148.252,692.715,616.831
20,143,337,32.205,159.922,64.131,74,571,3088,119.632,639.446,587.559
18,110,310,34.691,148.418,68.987,61,448,2584,115.968,606.779,574.351
5,24,67,35.64,125.306,53.35,15,99,487,111.368,522.613,388.326
17,99,254,38.74,159.91,67.966,68,426,2461,151.183,689.914,659.356
2,11,26,49.149,167.051,70.255,5,41,216,123.071,636.927,583.802
11,57,164,28.38,107.296,52.709,40,275,1488,105.302,513.594,477.377
1,11,27,21.159,126.565,62.223,6,50,257,92.25,596.526,590.511
18,96,304,33.703,130.317,71.998,65,425,2357,118.999,580.156,558.651
6,33,89,26.311,102.292,47.106,23,176,836,99.033,550.346,444.04
85,582,1460,27.535,130.143,59.793,370,2577,13257,120.096,576.724,542.839
14,81,234,33.547,141.288,68.762,58,388,2251,142.541,674.605,662.429
8,54,144,27.116,141.506,60.618,37,250,1541,127.665,655.836,646.806
2,14,32,25.313,141.004,52.72,7,64,370,106.105,634.588,605.807
1,14,40,25.131,148.989,91.885,4,68,309,126.295,728.814,708.7
39,214,755,27.882,107.953,56.399,170,1155,7592,122.65,582.886,567.141
20,131,355,23.309,118.028,56.934,89,596,3295,106.027,537.903,528.01
2,18,57,24.875,127.535,63.213,11,83,472,112.036,591.333,521.956
5,22,61,34.473,124.594,61.326,15,87,518,107.902,500.383,518.022
23,183,454,22.51,131.531,54.716,114,857,4988,109.832,614.713,601.159
16,98,250,30.367,132.678,59.996,62,457,2263,114.394,617.254,543.389
6,49,105,26.205,138.085,53.126,26,241,1178,108.136,682.905,595.168
7,45,122,28.744,137.813,68.551,27,200,1038,111.839,612.669,580.722
8,56,138,24.231,118.245,48.637,31,259,1258,90.25,550.726,444.239
10,53,166,26.182,101.306,57.326,45,291,1524,123.475,559.703,525.741
3,17,46,27.444,133.903,49.391,11,85,583,118.578,663.875,628.188
12,75,243,26.81,119.171,62.714,57,399,2427,125.402,634.117,625.113
15,112,255,30.192,143.66,57.146,65,549,2952,132.999,701.478,660.481
19,142,349,24.436,127.711,54.064,92,703,3763,115.64,630.212,583.725
10,77,198,23.752,135.379,56.184,45,370,2245,106.709,647.196,635.989
6,34,101,22.653,101.48,54.641,24,178,822,98.145,526.747,444.567
13,85,222,26.827,130.245,56.969,51,394,2108,109.118,600.367,541.287
3,17,45,34.965,157.218,67.736,8,72,418,111.899,650.058,625.107
4,33,78,27.906,158.171,66.445,16,136,724,105.294,647.038,618.161
7,36,116,30.981,125.181,63.266,30,168,1079,135.936,583.145,590.467
4,24,59,36.354,171.699,65.45,15,100,620,146.323,709.662,688.244
23,106,357,32.783,119.22,60.442,100,541,3630,143.077,607.351,614.544
4,30,84,26.393,130.594,63.781,16,128,686,97.071,558.452,521.82
39,267,795,27.422,119.176,61.182,185,1369,7799,128.559,611.377,600.447
20,129,352,25.303,122.004,55.596,78,582,3179,101.694,552.189,501.484
2,15,30,35.376,146.907,66.927,6,70,277,109.23,700.006,616.711
25,160,460,27.407,129.775,61.045,102,766,4348,110.072,619.629,577.131
7,48,146,21.205,112.402,60.519,34,254,1250,108.939,591.277,519.629
10,56,167,33.572,135.392,63.397,38,260,1615,129.222,629.221,611.222
25,194,499,26.593,139.986,58.734,121,891,5168,128.709,644.236,608.353
2,21,46,28.612,163.914,65.871,10,86,425,132.055,652.97,612.822
9,55,170,25.649,105.78,55.024,35,305,1572,96.264,585.193,507.746
2,14,36,30.058,154.64,68.467,6,60,314,92.906,643.874,592.965
13,81,200,24.885,114.984,47.22,47,371,1916,93.479,529.931,453.389
66,349,981,28.214,115.97,60.846,252,1689,8202,108.077,561.135,508.848
7,42,75,24.736,113.265,46.108,19,136,572,67.559,366.057,352.073
2,11,26,36.453,148.89,62.034,6,53,273,137.618,715.009,643.459
17,136,331,27.734,151.169,62.195,70,556,2981,112.04,620.388,560.488
15,94,273,29.198,127.287,59.872,55,438,2643,104.393,590.326,578.739
4,23,72,34.493,119.657,57.771,13,101,493,96.657,529.983,393.651
17,103,256,38.605,165.087,68.128,63,427,2530,140.173,688.236,674.105
2,9,25,35.055,143.355,68.509,5,41,221,106.009,635.544,593.744
8,51,129,21.734,96.451,40.992,33,276,1470,87.635,519.877,468.289
2,10,31,25.524,122.95,71.58,7,52,261,110.359,625.68,594.498
16,92,265,29.036,123.608,61.514,57,418,2390,104.49,563.783,554.693
7,31,82,27.608,96.447,43.442,22,165,838,93.427,515.952,442.007
83,528,1510,27.289,118.472,60.73,334,2534,13820,109.246,568.452,555.763
13,74,248,32.014,125.563,71.255,52,397,2202,125.471,675.645,633.877
8,50,153,27.417,129.962,64.05,39,259,1546,136.064,671.776,647.578
2,12,32,24.25,124.622,52.046,7,62,356,103.614,623.749,572.91
1,12,34,24.443,128.463,76.483,4,70,320,131.834,742.094,718.599
38,204,767,26.868,103.029,55.977,150,1168,8051,107.235,588.541,587.573
18,118,319,21.835,105.544,50.315,76,614,3369,89.337,550.591,531.472
2,15,45,24.752,106.659,48.633,10,78,450,105.542,555.186,490.448
4,21,56,29.849,118.856,54.83,15,83,498,102.493,475.04,489.26
25,168,457,24.232,120.729,54.862,101,840,4884,98.818,605.312,586.601
14,93,218,26.476,124.821,52.065,54,444,2263,100.57,597.122,540.129
6,46,112,25.715,129.976,56.305,25,237,1189,101.621,664.441,597.286
6,41,95,25.063,123.774,52.658,25,195,1021,104.506,593.299,568.77
8,48,150,23.601,101.411,52.504,28,240,1293,82.445,506.878,453.896
9,54,188,24.332,105.449,64.249,40,297,1569,107.479,579.268,535.71
2,15,44,25.229,120.665,46.921,12,84,601,124.749,663.417,643.87
12,70,247,25.581,112.531,62.836,55,392,2474,120.927,626.202,630.706
15,99,274,29.849,125.82,60.714,60,545,2752,122.104,691.495,608.854
21,128,325,26.3,114.924,50.193,84,677,3756,106.891,607.678,579.609
9,76,203,22.03,133.259,56.975,46,375,2288,107.088,656.448,642.262
5,30,90,21.704,88.995,48.639,21,158,785,87.802,469.304,422.215
11,83,217,22.843,125.705,55.287,46,390,2127,98.257,593.196,542.651
2,16,42,26.006,140.88,62.536,7,69,423,99,615.581,626.241
4,28,74,23.255,132.498,62.764,13,133,739,88.821,628.152,626.79
7,34,108,30.158,117.148,57.901,30,164,1065,136.67,568.111,568.478
3,20,60,26.819,141.245,65.937,13,98,618,131.211,689.185,682.687
23,102,306,32.424,114.242,51.462,97,570,3605,138.76,636.914,606.341
4,27,85,25.933,120.457,64.61,16,127,665,93.954,557.909,502.515
36,258,779,25.103,115.859,59.538,179,1371,7594,125.722,615.091,580.051
16,116,306,20.77,108.915,47.526,64,593,3134,81.887,557.702,487.479
2,14,28,29.569,131.906,61.473,6,73,281,118.477,702.011,615.086
22,143,463,24.481,116.591,61.107,95,752,4262,103.268,611.822,562.808
7,48,142,21.077,110.447,58.438,32,249,1179,102.231,576.794,485.755
9,52,174,30.508,124.798,64.854,34,261,1701,116.821,630.203,633.147
24,181,494,25.3,132.574,57.897,106,873,5152,113.41,639.467,603.244
2,18,43,28.562,138.314,61.564,10,84,442,132.325,652.166,632.536
9,55,176,25.645,105.026,55.735,32,305,1528,88.75,585.919,484.445
2,14,36,26.273,145.523,67.196,7,63,333,103.85,671.039,622.973
11,73,206,21.778,104.301,48.14,41,359,1981,81.68,510.8,463.712
70,327,907,29.765,107.004,54.974,235,1678,8587,99.607,548.639,520.341
7,37,68,22.606,98.491,40.761,16,132,581,54.414,347.655,350.404
1,12,25,27.548,154.992,58.917,6,52,271,131.56,706.481,638.03
14,103,281,21.867,114.345,52.299,67,544,2961,106.51,606.608,550.582
15,86,236,27.41,115.67,50.718,57,436,2903,106.548,584.453,623.892
4,22,61,28.689,114.648,48.68,13,106,529,99.725,560.559,422.864
14,91,250,30.631,145.664,66.358,50,414,2459,112.509,662.646,651.895
1,8,21,29.353,131.503,56.17,5,39,217,107.247,621.494,581.484
6,47,115,16.727,90.798,36.442,31,265,1361,80.751,507.567,430.638
2,8,30,25.925,104.522,67.19,6,47,254,102.264,589.27,572.372
13,85,206,22.834,114.558,46.826,44,403,2454,79.452,540.061,557.833
5,31,86,21.433,98.216,45.223,21,157,810,89.306,494.301,424.526
71,468,1549,23.255,106.419,61.505,276,2380,13570,90.773,541.022,538.836
11,69,213,26.029,115.298,60.003,43,380,2205,101.592,637.519,620.977
8,44,155,28.165,113.353,65.017,31,262,1512,112.103,673.734,633.45
1,10,37,20.792,105.431,58.894,6,56,354,90.482,570.991,559.575
1,12,36,18.849,131.68,80.295,3,69,325,97.047,736.286,716.415
31,196,753,22.035,99.447,53.644,129,1134,8038,91.488,574.96,572.993
15,97,265,17.309,87.591,41.096,59,599,3201,68.965,539.044,496.733
2,13,42,23.464,98.573,45.822,9,70,430,90.966,520.089,464.351
4,19,53,25.557,107.031,50.875,13,84,510,89.258,479.226,491.273
23,150,428,22.504,109.095,51.39,98,834,4794,96.632,607.63,575.339
11,85,198,20.729,114.366,47.065,50,442,2282,93.231,594.18,541.819
6,43,118,24.601,119.51,59.111,23,234,1237,94.179,651.749,618.6
6,39,76,23.615,119.633,41.88,24,192,1097,102.705,587.199,608.295
7,47,143,20.786,100.382,50.009,32,239,1234,93.474,508.418,430.555
10,50,189,26.013,100.216,63.996,39,280,1608,105.474,555.759,544.25
2,14,49,24.187,116.104,52.062,11,81,565,117.085,648.563,603.456
9,71,219,19.86,114.505,55.419,44,385,2378,97.295,623.168,601.778
12,102,324,25.634,129.307,71.053,55,551,2847,113.111,695.651,624.845
18,120,345,23.609,108.278,52.972,81,660,3731,103.931,595.823,572.954
9,70,184,21.551,122.189,51.128,44,381,2313,103.838,664.734,644.248
4,28,80,16.763,83.927,42.544,19,155,730,76.866,466.845,390.266
10,77,207,22.096,117.49,52.443,47,385,2170,99.1,590.355,550.673
2,16,45,29.054,146.474,65.068,8,69,423,110.506,619.825,618.213
4,24,64,24.311,111.204,53.809,14,133,768,89.929,624.403,647.048
6,32,92,25.913,110.411,47.927,28,153,1056,122.761,532.525,550.841
2,17,50,22.845,120.116,54.737,11,99,621,114.928,692.327,681.661
15,100,249,21.928,112.425,41.802,73,547,3424,105.469,612.76,574.044
5,26,90,27.613,115.605,67.376,16,122,695,99.103,543.507,522.953
31,245,741,22.125,111.563,56.362,161,1376,7626,113.717,625.993,579.902
13,95,281,16.193,90.094,43.063,57,564,3091,72.54,534.693,473.2
1,13,29,28.204,127.351,61.678,6,70,294,119.369,686.83,634.339
20,141,430,21.642,115.948,56.507,81,731,4240,88.879,599.347,557.509
7,42,126,20.934,97.253,51.322,27,223,1102,87.149,519.402,449.87
8,50,186,27.882,119.387,67.798,29,262,1734,99.515,628.007,632.846
20,161,428,21.155,119.946,49.98,93,837,5119,100.211,622.691,597.18
2,15,45,23.184,119.772,63.853,9,86,457,121,673.472,650.527
8,56,172,21.068,108.757,53.507,32,291,1538,85.736,565.285,477.77
2,12,37,28.739,129.613,68.194,7,60,344,106.58,647.242,637.556
9,72,198,18.467,102.205,45.897,40,347,1982,79.414,495.809,458.38
57,299,783,23.792,96.886,46.499,212,1624,8687,88.621,526.637,515.772
6,34,62,18.703,87.414,36.87,15,145,549,52.502,374.122,323.686
1,11,24,25.957,152.058,57.547,6,52,270,128.562,689.996,633.893
13,96,286,20.815,108.508,52.75,64,547,3002,102.021,616.045,552.838
12,80,253,22.958,106.961,53.248,47,428,2889,88.584,573.739,608.037
3,21,47,21.379,110.927,37.288,14,101,521,106.958,543.74,417.689
12,88,248,26.337,140.274,65.562,49,430,2479,108.957,685.899,654.545
1,8,22,28.606,128.254,59.397,4,38,208,97.263,612.815,554.482
6,41,137,15.429,79.276,43.044,33,259,1417,88.801,501.778,445.571
1,9,29,22.121,112.556,63.536,6,42,254,100.999,556.846,563.491
10,84,223,18.459,113.059,49.747,46,393,2478,82.615,526.139,552.015
5,29,99,21.166,93.238,51.364,21,152,814,89.169,481.525,423.468
61,428,1322,20.063,98.982,51.848,272,2320,13984,89.523,536.579,548.548
9,72,212,20.685,122.331,58.323,42,371,2351,97.486,626.648,647.916
7,44,136,26.768,111.777,56.75,32,261,1551,114.239,670.33,647.281
1,10,39,17.905,100.877,60.292,6,52,357,83.838,547.802,555.134
1,12,40,19.711,136.243,86.673,3,63,326,84.22,697.096,701.681
29,195,713,20.254,99.537,49.674,140,1106,7936,98.615,564.294,552.971
11,87,279,12.692,78.294,42.611,67,561,3189,77.627,507.115,486.481
2,14,44,21.465,112.616,47.192,8,71,444,81.292,551.336,475.36
3,18,60,23.067,103.873,56.546,14,88,544,90.723,494.443,512.483
24,164,481,23.861,121.586,57.571,104,807,4930,103.343,596.757,590.249
9,79,201,15.836,106.914,47.466,50,444,2261,92.113,598.263,533.249
5,51,128,22.511,142.515,63.874,24,233,1270,96.847,649.104,632.088
6,37,89,23.925,112.689,49.053,24,193,1140,102.735,595.348,629.405
5,42,135,16.134,89.485,46.842,35,231,1204,102.528,492.709,417.41
8,49,179,22.62,100.253,60.004,37,267,1618,101.929,542.719,543.425
2,13,50,22.559,105.019,52.94,10,80,559,112.442,642.862,593.707
7,64,201,14.387,104.579,50.426,43,360,2287,94.778,590.777,574.11
11,112,296,21.78,140.954,64.379,62,559,2985,127.164,705.078,649.147
14,106,342,18.125,96.405,52.227,83,648,3750,107.627,588.989,572.114
7,63,164,16.984,109.393,45.305,42,376,2264,97.787,654.569,624.627
3,26,79,12.497,79.058,42.25,19,144,773,76.495,442.394,411.232
9,61,201,18.617,94.896,50.607,51,360,2177,107.986,557.805,548.71
3,15,49,37.25,138.508,70.804,10,71,425,128.184,643.751,612.57
3,27,61,21.726,125.368,50.612,16,134,763,102.059,629.435,637.299
5,33,101,23.309,117.469,51.619,22,142,1030,96.311,499.426,524.508
2,18,51,19.831,129.419,55.15,11,99,622,112.973,693.347,675.605
11,99,248,15.426,111.144,41.3,75,534,3420,108.664,599.069,569.878
4,24,76,22.213,108.7,56.807,17,118,710,103.241,533.727,530.437
25,211,716,17.893,98.013,54.09,138,1338,7720,98.545,620.698,582.889
10,77,285,13.109,73.376,42.783,70,519,3183,88.112,495.673,478.497
1,12,27,20.727,124.887,58.252,6,66,296,109.712,675.756,635.239
15,139,392,17.096,114.075,51.347,82,713,4189,91.344,586.831,547.961
6,42,141,19.702,99.26,57.081,28,223,1184,88.754,525.957,480.536
9,52,200,29.426,124.925,71.783,31,262,1755,105.408,627.02,628.773
14,137,389,15.036,103.175,45.17,93,801,5230,100.557,603.045,607.9
2,16,44,22.5,124.833,61.724,8,86,452,110.114,679.64,638.766
6,58,162,15.708,114.437,49.271,32,272,1584,86.479,533.246,482.258
2,13,38,34.719,135.73,69.878,8,60,351,112.738,644.444,645.901
